PMID,title,year,journal,flag_protein,flag_net_carbs,flag_fiber,flag_calcium,flag_iron,flag_magnesium,flag_phosphorus,flag_potassium,flag_sodium,flag_zinc,flag_copper,flag_vitamin_a,flag_vitamin_c,flag_vitamin_d,flag_vitamin_b12,flag_vitamin_b6,flag_thiamine,flag_riboflavin,flag_niacin,flag_folate,flag_saturated_fat,flag_monounsaturated_fat,flag_polyunsaturated_fat,flag_linoleic_acid,flag_alpha_linolenic_acid
37040379,Spatial variations and determinants of malnutrition among under-five children in Nigeria: A population-based cross-sectional study.,2023,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36989322,Serum anti-erythropoietin antibodies among pregnant women with Plasmodium falciparum malaria and anaemia: A case-control study in northern Ghana.,2023,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36932857,"Factors Affecting Anemia in Pregnancy Women in Ibeju-Lekki, Lagos State, Nigeria.",2023,"Inquiry : a journal of medical care organization, provision and financing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36867642,Feasibility of smartphone colorimetry of the face as an anaemia screening tool for infants and young children in Ghana.,2023,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36850016,Multinomial logistic regression analysis of the determinants of anaemia severity among children aged 6-59 months in Ghana: new evidence from the 2019 Malaria Indicator Survey.,2023,BMC pediatrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36800992,"Time to recovery and its predictors among children 6-59 months with acute malnutrition admitted to community inpatient therapeutic feeding centers in Katsina State, Northwest Nigeria: a retrospective review of health records (2010-2016).",2023,"Journal of health, population, and nutrition",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36796481,Trends in the Intraindividual Double Burden of Overweight/Obesity and Anemia among Adult Women Living in 33 Low- and Middle-Income Countries: A Secondary Analysis of Demographic and Health Surveys from 2000-2019.,2023,The Journal of nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36645778,"Prevalence of pneumonia and malnutrition among children in Jigawa state, Nigeria: a community-based clinical screening study.",2022,BMJ paediatrics open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36623486,The Association between Malnutrition and Malaria Infection in Children under 5 Years in Burkina Faso: A Longitudinal Study.,2023,The American journal of tropical medicine and hygiene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36590995,"Distinct pattern and prevalence of Plasmodium falciparum dihydropteroate synthase gene mutations in children with sickle cell anaemia and haemoglobin AA in Benin City, Nigeria: the impact of HbAA.",2022,The Pan African medical journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36583942,"Predictors of Undernutrition among School-Age Children in Abakaliki, Nigeria.",2022,West African journal of medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36554669,The Nutrition Transition and the Double Burden of Malnutrition in Sub-Saharan African Countries: How Do These Countries Compare with the Recommended LANCET COMMISSION Global Diet?,2022,International journal of environmental research and public health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36523280,Factors associated with childhood chronic malnutrition in West and Central Africa: a scoping review.,2022,The Pan African medical journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36521942,"Hepcidin-guided screen-and-treat interventions for young children with iron-deficiency anaemia in The Gambia: an individually randomised, three-arm, double-blind, controlled, proof-of-concept, non-inferiority trial.",2023,The Lancet. Global health,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36515440,Determinants of anaemia prevalence in women of reproductive age in Nigeria: A cross-sectional study using secondary data from Nigeria Demographic and Health Survey 2018.,2022,"Women's health (London, England)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36508472,"Factors associated with acute malnutrition among children aged 6-59 months in Haiti, Burkina Faso and Madagascar: A pooled analysis.",2022,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36494691,"Ecological analysis of demographic-, nutritional- and housing-related factors associated with anaemia among women of reproductive age group in Nigeria.",2022,"Journal of health, population, and nutrition",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36490293,Prevalence of childhood anemia: Potential sociodemographic and dietary factors in Nigeria.,2022,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36474896,Community Preventive Health Education Intervention for Pediatric Iron-Deficiency Anemia in Rural Southeast Nigeria.,2022,Annals of global health,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36432609,"Effectiveness of Acute Malnutrition Treatment at Health Center and Community Levels with a Simplified, Combined Protocol in Mali: An Observational Cohort Study.",2022,Nutrients,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36385021,Contribution of malaria and sickle cell disease to anaemia among children aged 6-59 months in Nigeria: a cross-sectional study using data from the 2018 Demographic and Health Survey.,2022,BMJ open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36383708,Underweight children older than 5 years with sickle cell anemia are at risk for early mortality in a low-resource setting.,2023,Blood advances,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36322937,Hydroxyurea for secondary stroke prevention in children with sickle cell anemia in Nigeria: a randomized controlled trial.,2023,Blood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36320061,Bayesian spatio-temporal modelling and mapping of malaria and anaemia among children between 0 and 59 months in Nigeria.,2022,Malaria journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36304821,Adequacy of antenatal care services utilisation and its effect on anaemia in pregnancy.,2022,Journal of nutritional science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36271427,Scaling severe acute malnutrition treatment with community health workers: a geospatial coverage analysis in rural Mali.,2022,Human resources for health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36259140,Do dietary practices and household environmental quality mediate socio-economic inequalities in child undernutrition risk in West Africa?,2023,Public health nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36245046,Cross-sectional prevalence and pattern of non-anaemia severe malaria among 2-10 year olds in Sokoto in Northwestern Nigeria.,2022,Frontiers of medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36217188,Sex of household head and other household determinants of childhood anaemia among households in Ghana: regression analysis of the 2019 Malaria Indicator Survey.,2022,"Journal of health, population, and nutrition",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36196180,PRIMARY STROKE PREVENTION IN CHILDREN WITH SICKLE CELL ANEMIA LIVING IN AFRICA: THE FALSE CHOICE BETWEEN PATIENT-ORIENTED RESEARCH AND HUMANITARIAN SERVICE-PART II.,2022,Transactions of the American Clinical and Climatological Association,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36076211,Intravenous versus oral iron for iron deficiency anaemia in pregnant Nigerian women (IVON): study protocol for a randomised hybrid effectiveness-implementation trial.,2022,Trials,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36058006,"Cardiovascular Findings in Adult Patients with Sickle Cell Anaemia in Steady State seen in Calabar, Nigeria.",2022,West African journal of medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36055798,"An Alternative Oat-Containing, Ready-To-Use, Therapeutic Food Does Not Alter Intestinal Permeability or the 16S Ribosomal RNA Fecal Microbiome Configuration Among Children With Severe Malnutrition in Sierra Leone: A Randomized Controlled Trial.",2023,The Journal of nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35991819,"Folate levels in children with sickle cell anaemia on folic acid supplementation in steady state and crises at a tertiary hospital in Enugu, Nigeria: a prospective, comparative study.",2022,Malawi medical journal : the journal of Medical Association of Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35989492,"Prevalence of Obesity and Anemia Among Early Adolescents in Junior Secondary Schools: A Cross-Sectional Study in Ouagadougou, Burkina Faso.",2022,The Journal of school health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35984853,"The magnitude of anemia and preventive practices in mothers with children under five years of age in Dodi Papase, Volta region of Ghana.",2022,PloS one,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35910059,"Dietary iron intakes and odds of iron deficiency anaemia among pregnant women in Ifako-Ijaiye, Lagos, Nigeria: a cross-sectional study.",2022,The Pan African medical journal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35906874,"Fortified Balanced Energy-Protein Supplementation, Maternal Anemia, and Gestational Weight Gain: A Randomized Controlled Efficacy Trial among Pregnant Women in Rural Burkina Faso.",2022,The Journal of nutrition,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35897450,"Copula Geo-Additive Modeling of Anaemia and Malnutrition among Children under Five Years in Angola, Senegal, and Malawi.",2022,International journal of environmental research and public health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35895362,Gut Resistome after Antibiotics among Children with Uncomplicated Severe Acute Malnutrition: A Randomized Controlled Trial.,2022,The American journal of tropical medicine and hygiene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35877761,Prevalence and risk factors of malaria and anaemia and the impact of preventive methods among pregnant women: A case study at the Akatsi South District in Ghana.,2022,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35866201,Burden and risk factors for relapse following successful treatment of uncomplicated severe acute malnutrition in young children: Secondary analysis from a randomised trial in Niger.,2022,Maternal & child nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35855023,"Micronutrient levels and haemato-biochemical status of patients with sickle cell anaemia at a tertiary hospital in Abakaliki, south-eastern Nigeria: a cross-sectional study.",2022,The Pan African medical journal,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35802561,"Associations of bacterial enteropathogens with systemic inflammation, iron deficiency, and anemia in preschool-age children in southern Ghana.",2022,PloS one,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35798952,Spatial variation and risk factors of malaria and anaemia among children aged 0 to 59 months: a cross-sectional study of 2010 and 2015 datasets.,2022,Scientific reports,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35713878,Maternal autonomy and childhood undernutrition: Analysis of 2018 Nigeria demographic and health survey.,2024,Journal of child health care : for professionals working with children in the hospital and community,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35708496,Rural-urban differentials in the relationship between household wealth index and maternal anaemia status in Nigeria.,2025,Health care for women international,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35708432,Uptake and usage of proguanil as malaria chemoprophylaxis and the socio-economic determinants of proguanil usage in children with sickle cell anemia in Benin City.,2022,Nigerian journal of clinical practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35681131,"Inequalities in the prevalence of stunting, anemia and exclusive breastfeeding among African children.",2022,BMC pediatrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35650583,"ALIMUS-We are feeding! Study protocol of a multi-center, cluster-randomized controlled trial on the effects of a home garden and nutrition counseling intervention to reduce child undernutrition in rural Burkina Faso and Kenya.",2022,Trials,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35639683,Predictors of time to recovery and non-response during outpatient treatment of severe acute malnutrition.,2022,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35619134,Associations of maternal iron deficiency with malaria infection in a cohort of pregnant Papua New Guinean women.,2022,Malaria journal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35617098,Effectiveness of nutrition education and counselling programme on iron deficiency anaemia among adolescents: A study protocol of a randomized trial.,2022,Nutrition and health,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35510934,Predictors of Anaemia Prevalence Among Ghanaian Pregnant Women: A Cross-Sectional Study.,2022,"Inquiry : a journal of medical care organization, provision and financing",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35505427,"A review of the prevalence, trends, and determinants of coexisting forms of malnutrition in neonates, infants, and children.",2022,BMC public health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35487561,"Scaling Up Improved Inpatient Treatment of Severe Malnutrition: Key Factors and Experiences From South Africa, Bolivia, Malawi, and Ghana.",2022,"Global health, science and practice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35486953,The Impact of Vitamin A Deficiency on Tuberculosis Progression.,2022,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35446902,Effects of a locally available dietary interventions counselling on the community-based management of anaemia in children under five years in Ghana: Kumbungu cluster randomized controlled trial protocol.,2022,PloS one,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35437698,La pérennité d'un projet de prévention et de prise en charge de la malnutrition au Niger.,2022,Canadian journal of public health = Revue canadienne de sante publique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35406039,"Co-Occurrence of Overweight/Obesity, Anemia and Micronutrient Deficiencies among Non-Pregnant Women of Reproductive Age in Ghana: Results from a Nationally Representative Survey.",2022,Nutrients,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35405984,Vitamin D Deficiency and Its Association with Iron Deficiency in African Children.,2022,Nutrients,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35366666,Anaemia among Pregnant Women: Prevalence and Pattern at Booking Clinic of a Tertiary Health Care Facility in North Central Nigeria.,2022,West African journal of medicine,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35346836,Risk of community- and hospital-acquired bacteremia and profile of antibiotic resistance in children hospitalized with severe acute malnutrition in Niger.,2022,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35275168,Comparison of Child Undernutrition Anthropometric Indicators Across 56 Low- and Middle-Income Countries.,2022,JAMA network open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35267925,Global Burden of Vitamin A Deficiency in 204 Countries and Territories from 1990-2019.,2022,Nutrients,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35263343,Serum cobalamin in children with moderate acute malnutrition in Burkina Faso: Secondary analysis of a randomized trial.,2022,PLoS medicine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35240076,"Estimating the risk of child mortality attributable to sickle cell anaemia in sub-Saharan Africa: a retrospective, multicentre, case-control study.",2022,The Lancet. Haematology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35231024,"Effectiveness of a monthly schedule of follow-up for the treatment of uncomplicated severe acute malnutrition in Sokoto, Nigeria: A cluster randomized crossover trial.",2022,PLoS medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35215439,"Food Security, Dietary Diversity, Dietary Patterns and the Double Burden of Malnutrition among School-Aged Children and Adolescents in Two Nigerian States.",2022,Nutrients,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35147644,Multiple oral and cerebral relapses of a Granular cell tumor (Abrikossoff Tumor) in a young girl affected by congenital dyserythropoietic anemia type II.,2022,La Clinica terapeutica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35090531,Simplifying and optimising management of acute malnutrition in children aged 6 to 59 months: study protocol for a 3 arms community-based individually randomised controlled trial in decentralised Niger.,2022,Trials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35073831,Prevalence and determinants of anaemia during third trimester of pregnancy: a retrospective cohort study of women in the northern region of Ghana.,2022,Women & health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35066367,Determinants of malnutrition among children: A systematic review.,2022,"Nutrition (Burbank, Los Angeles County, Calif.)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35039103,"Secular trends in low birth weight and child undernutrition in West Africa: evidence from complex nationwide surveys, 1985-2019.",2022,Public health nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35016722,Effects of deworming medication on anaemia among children aged 6-59 months in sub-Saharan Africa.,2022,Parasites & vectors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35008126,Children born during the hunger season are at a higher risk of severe acute malnutrition: Findings from a Guinea Sahelian ecological zone in Northern Ghana.,2022,Maternal & child nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35008055,Comparing Azithromycin to Amoxicillin in the Management of Uncomplicated Severe Acute Malnutrition in Burkina Faso: A Pilot Randomized Trial.,2022,The American journal of tropical medicine and hygiene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34982817,Supplementary Feeding of Moderately Wasted Children in Sierra Leone Reduces Severe Acute Malnutrition and Death When Compared with Nutrition Counseling: A Retrospective Cohort Study.,2022,The Journal of nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34971579,"Hydroxyurea for primary stroke prevention in children with sickle cell anaemia in Nigeria (SPRING): a double-blind, multicentre, randomised, phase 3 trial.",2022,The Lancet. Haematology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34957682,"Utilization patterns, outcomes and costs of a simplified acute malnutrition treatment programme in Burkina Faso.",2022,Maternal & child nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34935294,Intra-household double burden of overweight/obesity and anaemia: Evidence from 49 low-and middle-income countries.,2022,Maternal & child nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34895288,Ovarian reserve in nigerian women with sickle cell anaemia: a cross- sectional study.,2021,Journal of ovarian research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34855316,Hepatobiliary Findings in Nigerian Children with Sickle Cell Anaemia.,2021,West African journal of medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34852123,"Undernutrition and associated factors in primary schoolchildren in Lokossa, Benin: a cross-sectional study.",2021,Revista brasileira de enfermagem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34847910,Clinical depression in children and adolescents with sickle cell anaemia: influencing factors in a resource-limited setting.,2021,BMC pediatrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34836322,Impact of Integration of Severe Acute Malnutrition Treatment in Primary Health Care Provided by Community Health Workers in Rural Niger.,2021,Nutrients,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34835932,Epidemiology of Malnutrition among Children with Cerebral Palsy in Low- and Middle-Income Countries: Findings from the Global LMIC CP Register.,2021,Nutrients,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34802507,Reply to: Observations on malnutrition and anti-TB drugs in Ghana.,2021,The international journal of tuberculosis and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34802506,Observations on malnutrition and anti-TB drugs in Ghana.,2021,The international journal of tuberculosis and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34795735,"Psycho-social problems of adolescents with sickle-cell anaemia in Ekiti State, Nigeria.",2021,African health sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34795733,"Relationship between disease severity and folate status of children with sickle cell anaemia in Enugu, South East Nigeria.",2021,African health sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34777708,"Left ventricular function and cardiac valvar annular dimensions among children with sickle cell anemia compared to those with hemoglobin AA type in Enugu, Nigeria.",2021,Malawi medical journal : the journal of Medical Association of Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34736513,"Burden of anemia and its underlying causes in 204 countries and territories, 1990-2019: results from the Global Burden of Disease Study 2019.",2021,Journal of hematology & oncology,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34684435,Dietary Diversity and Undernutrition in Children Aged 6-23 Months in Sub-Saharan Africa.,2021,Nutrients,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34672848,Nutritional and Obstetric Determinant of Iron Deficiency Anemia among Pregnant Women Attending Antenatal Care Services in Public Health Hospitals in Abidjan (Côte d'Ivoire): A Cross-Sectional Study.,2022,Ecology of food and nutrition,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34654415,A feasibility study to assess non-clinical community health workers' capacity to use simplified protocols and tools to treat severe acute malnutrition in Niger state Nigeria.,2021,BMC health services research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34648913,"Availability, use, and consumption practices of ready-to-use therapeutic foods prescribed to children with uncomplicated severe acute malnutrition aged 6-59 months during outpatient treatment in Burkina Faso.",2022,Appetite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34620262,Conceptualising factors impacting nutrition services coverage of treatment for acute malnutrition in children: an application of the Three Delays Model in Niger.,2023,Public health nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34616704,The Impact of Rainfall Variability on Diets and Undernutrition of Young Children in Rural Burkina Faso.,2021,Frontiers in public health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34563875,Capacity Building for Primary Stroke Prevention Teams in Children Living With Sickle Cell Anemia in Africa.,2021,Pediatric neurology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34460425,Host Fecal mRNAs Predicted Environmental Enteric Dysfunction among Children with Moderate Acute Malnutrition in Sierra Leone.,2021,The American journal of tropical medicine and hygiene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34395630,Variations and Determinants of Anemia among Reproductive Age Women in Five Sub-Saharan Africa Countries.,2021,BioMed research international,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34394292,Relationship of oxidative stress and antioxidant response with vaso-occlusive crisis in sickle cell anaemia.,2021,African health sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34367440,Prevalence and factors associated with anaemia in pregnant women in Cascades Region of Burkina Faso in 2012.,2021,The Pan African medical journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34271599,The effect of sickle cell anemia on the linear growth of Nigerian children.,2021,Journal of pediatric endocrinology & metabolism : JPEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34208123,"Temporal Relation between Double Fortification of Wheat Flour with Iron and Folic Acid, and Markers and Prevalence of Anemia in Children.",2021,Nutrients,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34203582,Bayesian Spatial Modeling of Anemia among Children under 5 Years in Guinea.,2021,International journal of environmental research and public health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34185789,A Listeria monocytogenes clone in human breast milk associated with severe acute malnutrition in West Africa: A multicentric case-controlled study.,2021,PLoS neglected tropical diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34122706,"Malnutrition prevalence and associated biochemical factors among drug-resistance tuberculosis (DR-TB) patients at key treatment sites in Conakry City, Republic of Guinea.",2021,The Pan African medical journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34103123,"The co-occurrence of overweight/obesity and anaemia among adult women, adolescent girls and children living in fifty-two low- and middle-income countries.",2022,Public health nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34103114,Geographical variation and temporal trend in anemia among children aged 6-59 months in low- and middle-income countries during 2000-2018: forecasting the 2030 SDG target.,2021,Public health nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34097646,Effect of Personalized Support at Home on the Prevalence of Anemia in Pregnancy in Burkina Faso: A Cluster Randomized Trial.,2021,The American journal of tropical medicine and hygiene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34081411,Anaemia among under-five children: Is maternal marriage at 18th birthday and above protective? Evidence from 15 countries in Sub-Saharan Africa.,2021,Maternal & child nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
