Code,Food name in English,topsis_score,distance_to_ideal,distance_to_worst,rank
03_145,Soumma (Burkina Faso)*: bambara groundnuts boiled with potash,0.07288281207851703,0.1891873993414728,0.014872456096667317,358.0
03_107,"Sweet dattock, soaked, boiled in different water* (without salt), drained",0.07286295854763779,0.18988581941358978,0.014922974673779683,359.0
03_105,"Sweet dattock, not soaked, boiled* (without salt), drained",0.07286295854763779,0.18988581941358978,0.014922974673779683,359.0
04_044,"Onion, dried",0.07282609565232849,0.19059982683094262,0.014970914469247736,361.0
05_005,"Breadfruit, fruit, raw",0.07281442611423249,0.19004971339524923,0.014925125243325205,362.0
14_030,"Babenda-2 (Burkina Faso)*: sauce from green leaves (amaranth, hibiscus and spider plant), rice and groundnut powder",0.07280132339932273,0.18995244792097665,0.01491459159787365,363.0
08_014,"Egg, duck, boiled* (without salt)",0.07264153448828581,0.190113776023272,0.014891928991096603,364.0
03_114,"Ground bean, not soaked, boiled* (without salt), with cooking liquid",0.07263430702214271,0.19015324538627543,0.014893422639232086,365.0
03_116,"Ground bean, soaked, boiled in different water* (without salt), with cooking liquid",0.07263430702214271,0.19015324538627543,0.014893422639232086,365.0
09_096,"Crab, flesh (body and claw), steamed* (without salt)",0.0726017820263169,0.19211412864111566,0.015039740018320674,367.0
07_033,"Chicken, light meat without skin, raw",0.07258964224906815,0.1934198495337784,0.015139228890622617,368.0
07_023,"Beef meat, ground, ca. 10% fat, raw",0.07257923894744099,0.19305054002774621,0.015107987509039873,369.0
07_070,"Guinea fowl meat, raw",0.07256968909914376,0.19312205222952475,0.015111439774781545,370.0
09_005,"Tuna, fillet, raw",0.07253380780902782,0.19368071437221615,0.01514707471913636,371.0
04_037,"False sesame, leaves, fresh, boiled* (without salt), drained",0.07251769181028175,0.19003681931981817,0.014858538404833739,372.0
01_099,"Maize dough, fermented (kenkey), from whole white maize with salt added, cooked",0.0724280426602737,0.18888122341120192,0.01474850247325962,373.0
07_031,"Chicken, dark meat with skin, boiled* (without salt), drained",0.07232078854627721,0.1936378447440637,0.015095780363933355,374.0
09_041,"Tilapia, fillet, raw",0.07231547364557116,0.1918002214305667,0.014951336865111913,375.0
06_032,"Bitter cola, seeds, fresh, raw",0.07229616154254466,0.1902300134810832,0.01482466625096275,376.0
03_028,"Cowpea, brown, not soaked, boiled* (without salt), drained",0.0722675715441469,0.19054005268575408,0.014842498189280988,377.0
03_096,"Cowpea, brown, soaked, boiled in different water* (without salt), drained",0.0722675715441469,0.19054005268575408,0.014842498189280988,377.0
09_019,"Catfish, fillet, steamed* (without salt)",0.07225196007554237,0.1923273192843868,0.01497823244714491,379.0
09_022,"Carp, fillet, steamed* (without salt)",0.07223452216779586,0.1931254146235642,0.01503647460173515,380.0
09_039,"Shiny-nose, fillet, steamed* (without salt)",0.07212823368732309,0.19585987476177794,0.015225193102843898,381.0
09_064,"Bayad, fillet, boiled* (as part of a recipe)",0.07210732717728884,0.19258038678629558,0.01496558531460834,382.0
04_097,"Cocoyam, leaves, fresh, boiled* (as part of a recipe)",0.07210521410252187,0.19030202018695658,0.01478806446406634,383.0
08_001,"Egg, chicken, raw",0.07204345711602933,0.19033786329029762,0.014777198131384693,384.0
09_088,"Shiny-nose, fillet, boiled* (as part of a recipe)",0.07201723981443664,0.19585671523598497,0.015199700506933178,385.0
09_027,"Mormyrid, fillet, steamed* (without salt)",0.07192191193345608,0.19340538469699842,0.014988054587747525,386.0
04_126,"Vernonia, leaves, bitter, fresh, boiled* (as part of a recipe)",0.07185527962893482,0.1905446549768903,0.01475162134164761,387.0
05_009,"Fig, sycomorus, raw",0.07182519195855822,0.19035851763802783,0.01473056255334984,388.0
07_120,"Pork meat, lean, ca. 10% fat, grilled* (without salt or fat)",0.07181928739741507,0.19617964089526674,0.015179675487408536,389.0
04_116,"Pumpkin, leaves, fresh, boiled* (as part of a recipe)",0.07181342924564217,0.1904199447142974,0.014732716091319391,390.0
07_032,"Chicken, dark meat with skin, grilled* (without salt or fat)",0.07176360599514757,0.19336751567575378,0.014949586438153355,391.0
09_063,"Barracuda, fillet, boiled* (as part of a recipe)",0.07174487706709846,0.19397086688860118,0.014992016371050132,392.0
07_002,"Beef meat, moderately fat, ca. 20% fat, raw",0.0715766115871051,0.19309401574076038,0.014886543722360628,393.0
09_003,"Mackerel, fillet, raw",0.07153054165125228,0.19201278551715661,0.014792924450562748,394.0
09_110,"Tuna, canned in water, drained",0.07148348038544855,0.19279227686453027,0.014842453150357109,395.0
03_099,"Cowpea, white, soaked, boiled in different water* (without salt), drained",0.07147089425819665,0.1908362530933741,0.014689079298780392,396.0
03_029,"Cowpea, white, not soaked, boiled* (without salt), drained",0.07147089425819665,0.1908362530933741,0.014689079298780392,396.0
09_052,"Mullet, fillet, raw",0.07136872650967652,0.1929109809022733,0.014825917917862622,398.0
09_016,"Bayad, fillet, steamed* (without salt)",0.07136055101113803,0.19315003068316858,0.014842458644608413,399.0
08_003,"Egg, chicken, fried in oil",0.07135051360197293,0.1906176769272252,0.014645643323538222,400.0
01_131,"Pearl millet, decorticated, boiled* (as part of a recipe)",0.07132790235000601,0.19055632687600346,0.014635933511927334,401.0
08_002,"Egg, chicken, boiled* (without salt)",0.07131650095298454,0.1906541946288315,0.014640929947490338,402.0
04_022,"Vernonia, leaves, bitter, fresh, raw",0.07127440473271122,0.19079398277012824,0.01464235250737363,403.0
03_087,"Lentil, soaked, boiled in different water* (without salt), drained",0.07124608639107312,0.19090002099402995,0.014644222962085186,404.0
03_031,"Lentil, not soaked, boiled* (without salt), drained",0.07124608639107312,0.19090002099402995,0.014644222962085186,404.0
09_013,"Barracuda, fillet, steamed* (without salt)",0.07123376724553046,0.19453934193374442,0.014920622342511973,406.0
04_009,"Cocoyam, leaves, fresh, raw",0.07122634336764021,0.1907965562985926,0.014631919128242604,407.0
09_006,"White grouper, fillet, raw",0.07117591796526158,0.19289251043829764,0.014781379773221852,408.0
09_049,"Atlantic horse mackerel, wild, fillet without skin, raw",0.07115739773384855,0.1934805298686359,0.014822286342194837,409.0
04_053,"Pumpkin, leaves, fresh, raw",0.07111245641348608,0.1906894556248378,0.014598533154266258,410.0
14_032,"Katre nagouri vând maasse zéindo (Burkina Faso)*: fresh sicklepod leaf sauce with vegetables, shea butter, groundnut paste and fermented African locust beans",0.07107504793533385,0.18933937413218482,0.014486966963887016,411.0
07_005,"Pork meat, fatty, ca. 40% fat, raw",0.07105933457431099,0.19137929273425378,0.014639562782803187,412.0
01_050,"Fonio, decorticated grains (bran removed), dry, raw",0.07102491879751731,0.19089323488191376,0.014594768773488916,413.0
09_001,"Anchovy, fillet, raw",0.07098174780727666,0.19203676417744156,0.014672591342953366,414.0
07_003,"Chicken, dark meat without skin, raw",0.07090560759482342,0.1928795699874693,0.014719971635159316,415.0
08_005,"Egg, chicken, local breed, raw",0.07089891526415006,0.19069896474688633,0.014552076156917376,416.0
09_067,"Atlantic cod (Northeast Atlantic), fillet, grilled* (without salt or fat)",0.07088740632507709,0.1959178220383125,0.014947710699111631,417.0
04_061,"Tamarind, leaves, fresh, boiled* (without salt), drained",0.07088252998912757,0.19077497230402293,0.014554255120567959,418.0
02_082,"Yam, tuber, deep fried in unfortified vegetable oil*",0.0708105100600432,0.18991164755670223,0.014472549222120688,419.0
03_007,"Cowpea, not soaked, boiled* (without salt), drained",0.07079756028502004,0.1911240601152638,0.014562076668759789,420.0
03_090,"Cowpea, soaked, boiled in different water* (without salt), drained",0.07079756028502004,0.1911240601152638,0.014562076668759789,420.0
09_018,"Catfish, fillet, raw",0.07078789339503024,0.19213627285506205,0.014637047777902716,422.0
09_055,"Crab, flesh (body and claw), raw",0.07077900559700977,0.19184766713682871,0.01461308686291039,423.0
01_140,"Sorghum, whole grains, white, boiled* (as part of a recipe)",0.0707554114163107,0.1908129894428469,0.014529061279961229,424.0
01_071,"Sorghum, whole grains, white, boiled* (without salt), drained",0.07074769578536311,0.19081922173655766,0.014527830803526876,425.0
01_170,Kiou saagbo né zièm (Burkina Faso)*: tô (porridge) from fonio with potash and maize flour,0.07069540117087453,0.18984240552679438,0.014441965567447214,426.0
01_130,"Pearl millet, decorticated, boiled* (without salt), drained",0.07063928269773645,0.19084401516099836,0.014505760881804412,427.0
06_018,"Cola nut, fresh, raw",0.07058153930992822,0.19100838912627652,0.014505485629834084,428.0
10_006,"Cheese, cheddar, from cow’s milk",0.07048943438880839,0.1941933149658338,0.014726650175330218,429.0
06_004,"Coconut, immature kernel, fresh, raw",0.07038419730540715,0.19096012305219123,0.014458204066035972,430.0
07_121,"Pork meat, lean, ca. 10% fat, stewed* (as part of a recipe)",0.0703807154904703,0.19622022855242974,0.014855672972091883,431.0
01_034,"Rice, brown, raw",0.07036581801324575,0.19121686950190847,0.014473576489709546,432.0
05_033,"Fig, dried",0.07029069407394381,0.19087631418283557,0.014431208250436482,433.0
08_010,"Egg, chicken, local breed, boiled* (without salt)",0.07026935983629784,0.19100272439932062,0.014436051250463117,434.0
09_050,"Mahi mahi, fillet, raw",0.07020278210013149,0.19513944168299288,0.014733676805954663,435.0
07_014,"Beef meat, fatty, ca. 30% fat, raw",0.07019444196064227,0.19341016906912464,0.014601245141993449,436.0
09_082,"North African catfish, fillet, boiled* (as part of a recipe)",0.07017010342150069,0.1948036190724226,0.014700957828409106,437.0
07_072,"Lamb/mutton meat, lean, ca. 10% fat, raw",0.07013295995494169,0.19370278201817825,0.014609561226929187,438.0
07_051,"Lamb brain, raw",0.07006258693164615,0.191345773819622,0.014416217396831375,439.0
09_080,"North African catfish, fillet, steamed* (without salt)",0.07002106166936387,0.1950910373072193,0.01468902250512285,440.0
09_021,"Carp, fillet, raw",0.06997084539598672,0.19322357583844102,0.014537196909281631,441.0
09_026,"Mormyrid, fillet, raw",0.06996130644775067,0.1932225960920685,0.014534992308970757,442.0
04_046,"Pepper, chilli, fresh, raw",0.06992664117937751,0.1932317016618751,0.014527933456479587,443.0
04_058,"Spinach, leaves, fresh, boiled* (without salt), drained",0.06972615116263299,0.19095142167404058,0.014312245484492244,444.0
03_079,"Bean, white, not soaked, boiled* (without salt), with cooking liquid",0.069693778554823,0.19130077116232924,0.014331274235748974,445.0
03_082,"Bean, white, soaked, boiled in different water* (without salt), with cooking liquid",0.069693778554823,0.19130077116232924,0.014331274235748974,445.0
10_008,"Cheese, Gouda, from cow’s milk",0.06965261537071515,0.19394716750665555,0.01452030465583954,447.0
03_128,"Pigeon pea, cream, not soaked, boiled* (without salt), drained",0.06948672618336031,0.19171278923931467,0.014316285932258031,448.0
03_130,"Pigeon pea, cream, soaked, boiled in different water* (without salt), drained",0.06948672618336031,0.19171278923931467,0.014316285932258031,448.0
09_066,"Atlantic cod (Northeast Atlantic), fillet, steamed* (without salt)",0.06944813103493729,0.19597241676288626,0.014625641549373155,450.0
01_171,Ki saagbo né zièm (Burkina Faso)*: tô (porridge) from pearl millet and potash,0.06942750892336925,0.19069508505740748,0.014227247040312061,451.0
01_037,"Rice, white, raw",0.0694228090042666,0.19154866433934606,0.014289890691629647,452.0
02_004,"Cassava, flour, from white cassava",0.06931167378252169,0.1913813596092968,0.014252851348428073,453.0
09_068,"Atlantic cod (Northeast Atlantic), fillet, boiled* (as part of a recipe)",0.06925360055497952,0.1959684999431084,0.014581334104016836,454.0
09_015,"Bayad, fillet, raw",0.0692362445109576,0.1932455540275017,0.014374857583784685,455.0
03_122,"Pigeon pea, soaked, boiled in different water* (without salt), drained",0.06916253264533574,0.19196924707091306,0.014263584979206434,456.0
03_033,"Pigeon pea, not soaked, boiled* (without salt), drained",0.06916253264533574,0.19196924707091306,0.014263584979206434,456.0
03_132,"Pigeon pea, brown, not soaked, boiled* (without salt), drained",0.0691459701750816,0.19197205102379586,0.014260123810214709,458.0
03_134,"Pigeon pea, brown, soaked, boiled in different water* (without salt), drained",0.0691459701750816,0.19197205102379586,0.014260123810214709,458.0
02_011,"Sweet potato, deep yellow flesh, raw",0.06908858826588203,0.19133166494714823,0.014199884602483219,460.0
09_111,"Tuna, canned in oil, drained",0.0690770043387358,0.19392647219548015,0.014389868790089778,461.0
03_026,"Cowpea, black, not soaked, boiled* (without salt), drained",0.06903801638597876,0.19197526301371773,0.014236447445676354,462.0
03_093,"Cowpea, black, soaked, boiled in different water* (without salt), drained",0.06903801638597876,0.19197526301371773,0.014236447445676354,462.0
02_070,"Sweet potato, deep yellow flesh, boiled* (as part of a recipe)",0.06899744282062253,0.19134934122130456,0.01418107300336554,464.0
09_002,"Barracuda, fillet, raw",0.06896727736486669,0.19435506005217182,0.014397065761496831,465.0
09_038,"Shiny-nose, fillet, raw",0.06894320414428981,0.19597026846123347,0.014511271798748492,466.0
14_025,"Banakou vand zéédo (Burkina Faso)*: cassava leaf sauce with fish, vegetables and red palm oil",0.06885707744323495,0.18932095301637775,0.014000093012231485,467.0
02_040,"Cassava, flour, from fermented white cassava (dry fufu)",0.06881369098595351,0.19180212076537595,0.014173975434383264,468.0
04_049,"Pepper, sweet, green, fresh, raw",0.06879884115429909,0.19436612610023973,0.01436012413464212,469.0
14_028,Siné zindo (Burkina Faso)*: sesame sauce with fish and vegetables,0.06874229769692776,0.18988306324177473,0.01401652628342248,470.0
10_028,"Cheese, fresh curd, from cow’s milk",0.06872018540217323,0.19347816690184863,0.014276971638765163,471.0
07_036,"Chicken, light meat with skin, raw",0.06868031235666383,0.19546692754340805,0.014414738373081465,472.0
02_013,"Sweet potato, yellow flesh, raw",0.06859518783551039,0.19160992735798762,0.01411149994783199,473.0
04_020,"Taro, leaves, fresh, raw",0.06849810193832215,0.19249781269680338,0.014155349360476138,474.0
04_082,"Ginger, root, raw",0.06848632965938514,0.19175306717467622,0.014097982874391008,475.0
02_071,"Sweet potato, yellow flesh, boiled* (as part of a recipe)",0.06847870169788438,0.1916355271447942,0.014087656526999864,476.0
01_102,"Millet porridge, fermented (hausa koko/ben saalga), from whole millet grains only, cooked",0.06846068149269412,0.19183659275734086,0.014098453618091677,477.0
03_143,"Cowpeas and rice, boiled (Burkina Faso)*",0.06838093125775367,0.19095635038318268,0.014016214896087177,478.0
04_114,"Pepper, sweet, green, fresh, boiled* (as part of a recipe)",0.06837060424704658,0.19409736998208807,0.01424445657139501,479.0
01_176,"Fura saamdin (Burkina Faso)*: fermented pearl millet porridge with milk, water and sugar",0.06835878807611165,0.19173470351346003,0.014068454461397838,480.0
02_012,"Sweet potato, deep yellow flesh, boiled* (without salt), drained",0.06832304537716563,0.19165658995113719,0.01405483072978377,481.0
07_030,"Chicken, dark meat with skin, raw",0.06828527301369028,0.1937867245550484,0.014202608383654664,482.0
03_061,"African yam bean, soaked, boiled in different water* (without salt), drained",0.06821878168846204,0.19250769906547022,0.014094124712765575,483.0
04_015,"Garlic, flesh, raw",0.06800222655627501,0.19215205098068674,0.014020170086630096,484.0
03_126,"Pigeon pea, white, soaked, boiled in different water* (without salt), drained",0.06794543988386365,0.1923461136586664,0.014021755658661535,485.0
03_124,"Pigeon pea, white, not soaked, boiled* (without salt), drained",0.06794543988386365,0.1923461136586664,0.014021755658661535,485.0
04_123,"Taro, leaves, fresh, boiled* (as part of a recipe)",0.06789354307086268,0.19230579161589897,0.014007328721726662,487.0
03_108,"Sweet dattock, soaked, boiled in different water* (without salt), with cooking liquid",0.06785392278254042,0.19195387293894106,0.013972942214259763,488.0
03_106,"Sweet dattock, not soaked, boiled* (without salt), with cooking liquid",0.06785392278254042,0.19195387293894106,0.013972942214259763,488.0
02_014,"Sweet potato, yellow flesh, boiled* (without salt), drained",0.06780993630009279,0.19194767850631458,0.013962774716566822,490.0
14_021,"Babenda-1 (Burkina Faso)*: sauce from green leaves (amaranth, tchénébdo and hibiscus), groundnut powder, rice and onion",0.06779408626136607,0.190533995852947,0.013856464500180231,491.0
01_052,"Macaroni, dry, unfortified",0.06776550129200125,0.1930965549816644,0.014036473509858422,492.0
03_109,"Jack bean, not soaked, boiled* (without salt), drained",0.06773442258051617,0.19279428386029754,0.014007606641712802,493.0
03_111,"Jack bean, soaked, boiled in different water* (without salt), drained",0.06773442258051617,0.19279428386029754,0.014007606641712802,493.0
04_070,"Vernonia, leaves, bitter, fresh, boiled* (without salt), drained",0.06773027665841916,0.19231300102948357,0.013971721314782309,495.0
03_149,"Beng rougougdga né kmaan (Burkina Faso)*: cowpeas and degermed white maize, boiled",0.06772982996083855,0.19122973817133268,0.013892922959506442,496.0
03_025,"Broad bean, not soaked, boiled* (without salt), drained",0.06772747101455481,0.1926038902666345,0.01399223294664691,497.0
03_084,"Broad bean, soaked, boiled in different water* (without salt), drained",0.06772747101455481,0.1926038902666345,0.01399223294664691,497.0
04_109,"Maize, seeds, fresh, boiled* (as part of a recipe)",0.06768953466486592,0.19237290038993413,0.01396705560399819,499.0
09_060,"North African catfish, fillet, raw",0.06763012663098088,0.19519147597039074,0.014158355620678537,500.0
04_108,"Maize, seeds, fresh, boiled* (without salt), drained",0.06762856242694099,0.19238787324787932,0.013954648085314285,501.0
07_017,"Beef meat, lean, cured, dried",0.06752957569640913,0.18962767794499283,0.013732850177510313,502.0
14_015,"Blouvank koèég zéédo (Burkina Faso)*: jute mallow leaf sauce with lamb, vegetables, fermented African locust beans and red palm oil",0.06747799157691323,0.18945320111258238,0.0137089756525017,503.0
04_029,"Cocoyam, leaves, fresh, boiled* (without salt), drained",0.06740574935909587,0.19235673534801304,0.013903098675004215,504.0
04_102,"Eggplant, fruit, boiled* (as part of a recipe)",0.06739347233329682,0.1923180027146954,0.013897584469599324,505.0
14_011,Koum vând zéédo (Burkina Faso)*: wild eggplant leaf sauce with fish and vegetables,0.06737836144333008,0.1898987887204725,0.01371946424475019,506.0
03_088,"Lentil, soaked, boiled in different water* (without salt), with cooking liquid",0.06732275745532482,0.1924512282831852,0.013891565884398232,507.0
03_086,"Lentil, not soaked, boiled* (without salt), with cooking liquid",0.06732275745532482,0.1924512282831852,0.013891565884398232,507.0
03_133,"Pigeon pea, brown, not soaked, boiled* (without salt), with cooking liquid",0.06730602396314309,0.19264201694700758,0.013901631769980613,509.0
03_135,"Pigeon pea, brown, soaked, boiled in different water* (without salt), with cooking liquid",0.06730602396314309,0.19264201694700758,0.013901631769980613,509.0
