Code,Food name in English,"Calcium
(mg)","Copper
(mg)","Fatty acids, total polyunsaturated
(g)","Fibre, total dietary or [fibre, crude]
(g)","Folate, total or [folate, sum of vitamers] (vitamin B9)
(mcg)","Iron
(mg)","Magnesium
(mg)","Phosphorus
(mg)","Potassium
(mg)","Protein, total
(g)","Sodium
(mg)","Vitamin A (expressed in retinol activity equivalents)
(mcg)","Vitamin B12
(mcg)","Vitamin C
(mg)","Vitamin D 
(mcg)","Zinc
(mg)","net_carbs
(g)"
04_067,"Tomato, powder",0.00045171408712411134,0.00014387218908963164,1.0307755299913257e-05,0.0003730688398231203,0.0020419565082889484,0.0134309574593152,0.0005243905421647443,0.0001852881782001299,0.0005747794931036335,0.00411304926724147,0.00047075238553040557,0.0013968100649942084,0.0,0.0047111007940107835,0.0,0.0018795235251269297,0.0007981080129110611
04_021,"Tomato, red, ripe, raw",3.809636879359975e-05,6.961557536595079e-06,3.926763923776478e-06,3.165432580317384e-05,0.0003913749974220484,0.002043841352504487,3.829818566371728e-05,2.0727152137641647e-05,6.998610408256677e-05,0.0003507251313151641,4.5670007551457264e-05,7.129888962847467e-05,0.0,0.0011274429250624097,0.0,0.00024181004416837695,3.8278561770314676e-05
04_124,"Tomato, red, ripe, boiled* (as part of a recipe)",4.625987639222827e-05,9.282076715460106e-06,4.908454904720599e-06,4.069841888979494e-05,0.0003403260847148247,0.0026277960246486264,5.008224279101491e-05,2.6380011811543915e-05,8.964177586745788e-05,0.00044637743985566337,5.6209240063332016e-05,8.26418947966411e-05,0.0,0.0011677087438146385,0.0,0.0003187496036764968,4.976213030140909e-05
04_064,"Tomato, red, ripe, boiled* (without salt), drained",4.625987639222827e-05,8.121817126027593e-06,4.908454904720599e-06,4.069841888979494e-05,0.00025524456353611855,0.0017518640164324176,2.9460142818244067e-05,2.3867629734254018e-05,4.4671981329297946e-05,0.00044637743985566337,4.215693004749901e-05,8.26418947966411e-05,0.0,0.0009663796500534941,0.0,0.00023081867852435978,4.976213030140909e-05
04_068,"Turnip, raw",0.00011156793718125643,1.1602595894325134e-05,5.890145885664718e-06,5.6525581791381854e-05,0.00040839130165778965,0.0008759320082162088,4.41902142273661e-05,2.1983343176286595e-05,7.802706072184041e-05,0.000318841028468331,0.00015457541017416303,6.481717238952243e-06,0.0,0.0009663796500534941,0.0,0.00024181004416837695,3.636463368179895e-05
04_125,"Turnip, boiled* (as part of a recipe)",0.00012245261397942776,1.2762855483757646e-05,6.3809913761367785e-06,6.330865160634768e-05,0.00032330978047908347,0.0008759320082162088,4.71362285091905e-05,2.449572525357649e-05,8.666364377883801e-05,0.0003507251313151641,0.00017214079769395428,6.481717238952243e-06,0.0,0.0008858480125490362,0.0,0.00026379277545641116,3.8278561770314676e-05
04_069,"Turnip, boiled* (without salt), drained",0.0001170102755803421,1.1602595894325134e-05,6.3809913761367785e-06,6.330865160634768e-05,0.00022121195506463604,0.06073128590299048,2.9460142818244067e-05,2.1983343176286595e-05,3.901353036092021e-05,0.0003507251313151641,9.485309260687278e-05,6.481717238952243e-06,0.0,0.0004429240062745181,0.0,0.00019784458159230838,3.8278561770314676e-05
04_022,"Vernonia, leaves, bitter, fresh, raw",0.00046259876392228274,8.70194692074385e-05,2.0124665109354452e-05,0.00011531218685441899,0.0009699293414372505,0.006131524057513463,0.00027987135677331863,4.7107163949185555e-05,0.00017690104606401987,0.0015942051423416548,3.864385254354076e-05,0.0003921438929566107,0.0,0.0011677087438146385,0.0,0.002066376741075221,3.0622849416251745e-05
04_126,"Vernonia, leaves, bitter, fresh, boiled* (as part of a recipe)",0.0004925316251172539,9.282076715460107e-05,2.1597201580770634e-05,0.00012209525666938482,0.0007146847779011319,0.006423501393585532,0.00029754744246426504,5.024764154579793e-05,0.00018821794800077534,0.0016898574508821542,4.215693004749901e-05,0.0003759395998592301,0.0,0.0007247847375401205,0.0,0.002198273128803427,3.253677750476746e-05
04_070,"Vernonia, leaves, bitter, fresh, boiled* (without salt), drained",0.0004489929179245685,8.469895002857346e-05,2.0615510599826514e-05,0.00011757321012607428,0.0004934728228364958,0.0046716373771531145,0.00017086882834581557,4.3338590833250716e-05,9.023740228518186e-05,0.0016260892451884878,3.161769753562426e-05,0.00035973530676184945,0.0,0.00048318982502674703,0.0,0.001582756652738467,3.062284941625173e-05
04_079,"Vernonia, leaves, sweet, fresh, raw",0.0003646366727387405,2.7846230146380317e-05,8.344373338025019e-06,7.461376796462405e-05,0.0011911412965018864,0.003795705368936905,0.0002739793282096698,4.208239979460577e-05,0.000151586923310751,0.0007971025711708274,0.00010539232511874753,0.0004715449291337757,0.0,0.0006039872812834337,0.0,0.0008573265202333365,0.00010717997295688109
04_128,"Vernonia, leaves, sweet, fresh, boiled* (as part of a recipe)",0.00038912719553462605,3.0166749325245345e-05,8.835218828497077e-06,7.91358145079346e-05,0.0008848478202585442,0.004087682705008974,0.00029165541390061624,4.522287739121814e-05,0.0001611169459943346,0.0008289866740176606,0.00011241848012666403,0.00045209977741691895,0.0,0.00040265818752228917,0.0,0.000912283348453422,0.00011483568531094401
04_127,"Vernonia, leaves, sweet, fresh, boiled* (without salt), drained",0.00035375199594056913,2.7846230146380317e-05,8.835218828497077e-06,7.687479123627932e-05,0.0006125869524866844,0.002919773360720696,0.00016792281406399117,3.8941922197993397e-05,7.713362109525445e-05,0.0007971025711708274,8.080078259103977e-05,0.00043265462570006216,0.0,0.00024159491251337352,0.0,0.0006594819386410279,0.00010909390104539682
04_078,"Waterleaf, leaves, fresh, raw",0.00027211691995428396,5.801297947162567e-06,1.4725364714161795e-05,8.81799075945557e-05,0.00040839130165778965,0.003211750696792766,0.0004802003279373783,1.69585790217068e-05,0.00012299685526000035,0.0007333343654771612,0.00013349694515041354,0.00044885891879744286,0.0,0.001369037837575783,0.0,0.0009232747140974391,7.655712354062933e-06
04_120,"Waterleaf, leaves, fresh, boiled* (as part of a recipe)",0.00029116510435108384,5.801297947162567e-06,1.5216210204633855e-05,9.270195413786624e-05,0.0003062934762433422,0.003211750696792766,0.0005096604707556223,1.8214770060351753e-05,0.00013073999869041197,0.0007971025711708274,0.00014052310015833004,0.00042941376708058613,0.0,0.0008858480125490362,0.0,0.000989222907961542,9.569640442578669e-06
04_119,"Waterleaf, leaves, fresh, boiled* (without salt), drained",0.00026395341235565547,5.801297947162567e-06,1.4725364714161795e-05,9.044093086621098e-05,0.00020419565082889482,0.0023358186885765572,0.0002946014281824407,1.5702387983061853e-05,6.28385870698791e-05,0.0007652184683239943,0.00010187924761478927,0.00041320947398320543,0.0,0.0005637214625312048,0.0,0.0007144387668611136,7.65571235406294e-06
04_080,"Wild spinach, leaves, fresh, raw",0.0006340324234934816,2.5525710967515292e-05,1.4725364714161795e-05,9.72240006811768e-05,0.0010550108626159566,0.012555025451098992,0.00024451918539142574,3.768573115934845e-05,0.00013461157040561782,0.0016260892451884878,9.485309260687278e-05,0.00012153219823035455,0.0,0.0017716960250980724,0.0,0.0007693955950811992,-3.445070559328321e-05
04_130,"Wild spinach, leaves, fresh, boiled* (as part of a recipe)",0.0006748499614866242,2.6685970556947808e-05,1.5216210204633855e-05,0.00010174604722448735,0.0007827499948440968,0.0134309574593152,0.00025924925680054776,4.0198113236638345e-05,0.00014295034025375343,0.0017217415537289875,0.00010187924761478927,0.00011667091030114037,0.0,0.0011274429250624097,0.0,0.0008133610576572678,-3.636463368179894e-05
04_129,"Wild spinach, leaves, fresh, boiled* (without salt), drained",0.0006149842390966816,2.436545137808278e-05,1.4725364714161795e-05,9.72240006811768e-05,0.0005445217355437195,0.009635252090378297,0.00015024672837304472,3.454525356273608e-05,6.849703803825685e-05,0.0016579733480353211,7.377462758312326e-05,0.00011180962237192618,0.0,0.0007247847375401205,0.0,0.000582542379132908,-3.445070559328321e-05
05_046,"Apple, green, with skin, raw",1.0884676798171357e-05,8.121817126027593e-06,1.1289446280857377e-05,5.878660506303714e-05,1.7016304235741235e-05,0.0011679093442882786,5.892028563648813e-06,5.024764154579793e-06,2.442068312668288e-05,6.37682056936662e-05,1.7565387519791256e-05,1.6204293097380608e-06,0.0,0.00024159491251337352,0.0,7.693955950811995e-05,0.0001818231684089947
05_047,"Apple, red, with skin, raw",1.632701519725704e-05,1.0442336304892618e-05,1.2761982752273557e-05,5.2003535248071305e-05,1.7016304235741235e-05,0.0008759320082162088,1.1784057127297626e-05,5.024764154579793e-06,3.841790394319623e-05,6.37682056936662e-05,3.513077503958251e-06,1.6204293097380608e-06,0.0,0.00020132909376114458,0.0,0.00010991365644017135,0.0001990485212056363
05_026,"Apple, with skin, raw",1.3605845997714199e-05,8.121817126027593e-06,9.326064318969139e-06,5.2003535248071305e-05,1.7016304235741235e-05,0.0008759320082162088,8.83804284547322e-06,5.652859673902267e-06,2.9483507677336644e-05,9.565230854049929e-05,1.4052310015833004e-05,1.6204293097380608e-06,0.0,0.00016106327500891565,0.0,9.892229079615419e-05,0.00018947888076305765
05_027,"Apple, without skin, raw",1.0884676798171357e-05,3.4807787682975396e-06,4.908454904720599e-06,3.843739561813966e-05,0.0,0.00029197733607206966,8.83804284547322e-06,4.396668635257319e-06,3.3652892601404454e-05,6.37682056936662e-05,0.0,3.2408586194761216e-06,6.993544273427411e-06,0.00016106327500891565,0.0,4.396546257606854e-05,0.00022010173017930938
05_002,"Avocado, fruit, raw",3.809636879359975e-05,3.480778768297539e-05,7.117259611844867e-05,9.044093086621098e-05,0.00037435869318630717,0.003795705368936905,7.365035704561017e-05,2.9520489408156286e-05,0.00012329466846886232,0.0005101456455493296,1.4052310015833004e-05,3.2408586194761216e-06,0.0,0.0007247847375401205,0.0,0.00039568916318461677,-3.636463368179894e-05
05_048,"Banana, sweet, flesh, unripe (green), raw",5.442338399085679e-06,9.282076715460106e-06,1.1289446280857377e-05,8.139683777958987e-05,0.00032330978047908347,0.0011679093442882786,0.00010311049986385423,1.8214770060351753e-05,9.976742496876541e-05,0.000318841028468331,0.0,4.3751591362927636e-05,0.0,0.0007247847375401205,0.0,0.00017586185030427415,0.0004076666828538513
05_003,"Banana, white flesh, ripe, raw",2.1769353596342715e-05,6.961557536595079e-06,3.926763923776478e-06,4.2959442161450215e-05,0.000289277172007601,0.0026277960246486264,9.132644273655659e-05,1.4446196944416904e-05,9.798054571559349e-05,0.0004144933370088303,7.026155007916502e-06,4.8612879292141825e-06,0.0,0.00040265818752228917,0.0,0.00023081867852435978,0.0004937934468370593
05_028,"Banana, yellow flesh, ripe, raw",2.4490522795885556e-05,3.4807787682975396e-06,3.4359184333044193e-06,6.104762833469241e-05,0.00032330978047908347,0.0008759320082162088,4.71362285091905e-05,1.8214770060351753e-05,8.725927019656198e-05,0.0004144933370088303,7.026155007916502e-06,0.00019283108785882923,0.0,0.00040265818752228917,0.0,0.0003077582380324798,0.00031579813460509606
05_005,"Breadfruit, fruit, raw",7.891390678674235e-05,1.2762855483757646e-05,4.4176094142485384e-06,0.00018766493154738777,0.00023822825930037728,0.0072994334018017405,0.00010605651414567864,2.1355247656964118e-05,8.398332489908015e-05,0.00044637743985566337,7.026155007916502e-06,1.6204293097380608e-06,0.0,0.0012482403813190964,0.0,0.00016487048466025698,0.0001837370964975104
05_050,"Carambola (star fruit), raw",1.3605845997714199e-05,8.121817126027593e-06,1.0307755299913257e-05,6.330865160634768e-05,0.00020419565082889482,0.001459886680360348,3.535217138189288e-05,7.537146231869689e-06,4.735230020905582e-05,0.0002550728227746648,7.026155007916502e-06,0.0,0.0,0.001369037837575783,0.0,0.00026379277545641116,3.445070559328321e-05
05_029,"Clementine, raw",8.163507598628519e-05,4.641038357730053e-06,2.4542274523602996e-06,3.843739561813966e-05,0.00040839130165778965,0.00029197733607206966,2.9460142818244067e-05,1.3190005905771958e-05,5.271293796857157e-05,0.00028695692562149785,3.513077503958251e-06,9.722575858428365e-06,0.0,0.001973025118859217,0.0,6.594819386410279e-05,0.00016459781561235312
05_031,"Date, dried, raw",0.00016871249037165605,3.0166749325245345e-05,2.945072942832359e-06,0.0001763598151891114,0.00022121195506463604,0.009927229426450367,0.00014140868552757152,3.2660967004768654e-05,0.000151884736519613,0.0007014502626303282,2.8104620031666008e-05,1.6204293097380608e-06,0.0,0.00016106327500891565,0.0,0.0003077582380324798,0.001077541513834358
05_008,"Dattock, fruit, dried",0.00029932861194971233,3.132700891467786e-05,2.2088047071242696e-05,0.00016053265228752446,0.00023822825930037728,0.004087682705008974,0.00015613875693669356,7.851193991530927e-05,0.0002671384483492017,0.0010840594967923252,1.7565387519791256e-05,1.1343005168166426e-05,0.0,0.00012079745625668676,0.0,0.0002857755067444455,0.0012268279047385855
05_033,"Fig, dried",0.0003918483647341689,3.596804727240791e-05,2.5033120014075052e-05,0.00021027516426394053,0.00013613043388592988,0.006423501393585532,0.00017381484262763997,4.2710495313928235e-05,0.00021204300470973426,0.000988407188251826,3.864385254354076e-05,8.102146548690304e-06,0.0,4.026581875222891e-05,0.0,0.0005605596478448737,0.0008938044173368477
05_032,"Fig, raw",0.00014150079837622765,8.121817126027593e-06,9.326064318969139e-06,0.00010400707049614261,0.0003403260847148247,0.0017518640164324176,7.365035704561017e-05,1.381810142509443e-05,6.998610408256677e-05,0.000318841028468331,1.4052310015833004e-05,1.7824722407118667e-05,0.0,4.026581875222891e-05,0.0,0.0002857755067444455,0.00017799531223196326
05_009,"Fig, sycomorus, raw",0.00024490522795885553,1.1602595894325134e-05,1.4234519223689734e-05,5.2003535248071305e-05,0.00011911412965018864,0.00700745606572967,9.132644273655659e-05,2.5751916292221437e-05,0.00010334118347510925,0.00044637743985566337,2.1078465023749505e-05,2.7547298265547032e-05,0.0,0.00048318982502674703,0.0,0.0004066805288286339,0.00019330673694008908
05_034,"Fruit cocktail, canned in syrup, undrained",1.632701519725704e-05,8.121817126027593e-06,2.4542274523602996e-06,2.2610232716552746e-05,5.1048912707223706e-05,0.0008759320082162088,1.4730071409122033e-05,6.909050712547215e-06,2.6207562379854794e-05,0.0001275364113873324,2.1078465023749505e-05,8.102146548690304e-06,0.0,0.00012079745625668676,0.0,8.793092515213708e-05,0.00031005635033954884
05_035,"Grapefruit, white, raw",6.25868915894853e-05,4.641038357730053e-06,1.963381961888239e-06,3.6176372346484395e-05,0.00020419565082889482,0.001459886680360348,2.651412853641966e-05,1.1933814867127009e-05,5.271293796857157e-05,0.00022318871992783168,1.4052310015833004e-05,1.6204293097380608e-06,0.0,0.0014898352938324698,0.0,5.4956828220085674e-05,8.804069207172375e-05
05_051,"Grapes, raw",2.7211691995428398e-05,9.282076715460106e-06,5.890145885664718e-06,2.939330253151857e-05,6.806521694296494e-05,0.0008759320082162088,2.0622099972770846e-05,1.381810142509443e-05,6.402983990532706e-05,0.00019130461708099857,7.026155007916502e-06,3.2408586194761216e-06,0.0,0.00012079745625668676,0.0,6.594819386410279e-05,0.0002813474290118128
05_010,"Guava, fruit, raw",6.530806078902815e-05,2.3205191788650264e-06,1.0798600790385317e-05,0.00012887832648435067,0.00011911412965018864,0.003795705368936905,4.41902142273661e-05,2.0727152137641647e-05,8.636583056997603e-05,0.000318841028468331,1.0539232511874753e-05,3.5649444814237334e-05,0.0,0.01079123942559735,0.0,0.00024181004416837695,0.00012631925384203843
05_012,"Jujube, raw",8.707741438537086e-05,2.3205191788650264e-06,4.908454904720598e-07,8.365786105124516e-05,0.00010209782541444741,0.0023358186885765572,1.1784057127297626e-05,9.421432789837112e-06,7.624018146866849e-05,0.00022318871992783168,2.1078465023749505e-05,0.0,0.0,0.0026575440376471085,0.0,3.2974096932051395e-05,1.7225352796641593e-05
05_014,"Lemon, raw",5.714455319039963e-05,1.3923115073190159e-05,1.3252828242745617e-05,5.6525581791381854e-05,0.000289277172007601,0.0017518640164324176,3.535217138189288e-05,1.2561910386449483e-05,4.675667379133185e-05,0.00022318871992783168,1.4052310015833004e-05,1.6204293097380608e-06,0.0,0.0017314302063458436,0.0,0.00010991365644017135,6.31596269210192e-05
05_036,"Mango, deep orange flesh, raw",3.265403039451408e-05,1.0442336304892618e-05,1.4725364714161794e-06,3.6176372346484395e-05,0.0006806521694296494,0.00029197733607206966,2.651412853641966e-05,8.793337270514638e-06,4.675667379133185e-05,0.0001275364113873324,7.026155007916502e-06,0.0005898362687446541,0.0,0.0026575440376471085,0.0,9.892229079615419e-05,0.0003081424222510331
05_015,"Mango, orange flesh, ripe, raw",4.625987639222827e-05,6.961557536595079e-06,2.4542274523602996e-06,4.069841888979494e-05,0.0006806521694296494,0.002043841352504487,2.651412853641966e-05,1.1305719347804535e-05,5.777576251922535e-05,0.00019130461708099857,1.0539232511874753e-05,0.00032732672056708827,0.0,0.0014093036563280121,0.0,0.00010991365644017135,0.00025838029194962404
05_039,"Melon, cantaloupe, orange flesh, raw",2.9932861194971232e-05,1.1602595894325134e-05,2.4542274523602996e-06,2.2610232716552746e-05,0.00037435869318630717,0.0011679093442882786,3.829818566371728e-05,8.793337270514638e-06,0.00011197776653210685,0.0002550728227746648,5.972231756729027e-05,0.00010370747582323589,0.0,0.0015703669313369278,0.0,0.00010991365644017135,0.00013397496619610137
05_038,"Melon, honeydew, pale green flesh, raw",1.9048184396799877e-05,6.961557536595079e-06,4.4176094142485384e-06,2.487125598820802e-05,0.00027226086777185977,0.0008759320082162088,2.651412853641966e-05,1.3190005905771958e-05,8.04095663927363e-05,0.00022318871992783168,3.864385254354076e-05,4.8612879292141825e-06,0.0,0.0010871771063101806,0.0,9.892229079615419e-05,0.00015120031899274296
05_016,"Orange, raw",7.891390678674235e-05,5.801297947162567e-06,6.3809913761367785e-06,3.843739561813966e-05,0.0006296032567224257,0.0005839546721441393,3.240615710006847e-05,1.1933814867127009e-05,4.8245739835641775e-05,0.00022318871992783168,7.026155007916502e-06,1.2963434477904486e-05,0.0,0.0018522276626025305,0.0,8.793092515213708e-05,0.00013397496619610135
05_017,"Papaya, fruit, ripe, raw",5.714455319039963e-05,1.1602595894325132e-06,1.963381961888239e-06,4.748148870476076e-05,0.0006296032567224257,0.0023358186885765572,2.356811425459525e-05,1.0049528309159586e-05,6.551890594963698e-05,0.0001275364113873324,1.4052310015833004e-05,0.00010208704651349782,0.0,0.0020938225751159036,0.0,0.00016487048466025698,0.00020861816164821496
05_018,"Pineapple, fruit, raw",5.9865722389942465e-05,3.828856645127294e-05,2.945072942832359e-06,4.069841888979494e-05,0.0003062934762433422,0.0017518640164324176,3.829818566371728e-05,8.165241751192164e-06,6.93904776648428e-05,0.0001275364113873324,7.026155007916502e-06,9.722575858428365e-06,0.0,0.001369037837575783,0.0,0.00026379277545641116,0.00018373709649751043
05_041,"Pomegranate, fruit, raw",3.537519959405691e-05,1.3923115073190159e-05,3.926763923776478e-06,9.044093086621098e-05,0.00040839130165778965,0.0023358186885765572,1.767608569094644e-05,1.9470961098996698e-05,7.326204938004862e-05,0.0004144933370088303,1.4052310015833004e-05,4.8612879292141825e-06,0.0,0.0008053163750445783,0.0,0.0004396546257606854,0.00020861816164821496
05_054,"Soursop, fruit, raw",5.4423383990856795e-05,1.6243634252055187e-05,1.3252828242745617e-05,0.00011305116358276371,0.00010209782541444741,0.0011679093442882786,5.302825707283932e-05,2.5751916292221437e-05,7.862268713956439e-05,0.00038260923416199715,2.4591542527707755e-05,0.0,0.0,0.0024159491251337347,0.0,0.0001868532159482913,0.00017033959987790032
05_045,"Sweet apple, fruit, raw",6.25868915894853e-05,1.7403893841487696e-05,2.945072942832359e-06,0.00011531218685441899,0.00020419565082889482,0.0023358186885765572,9.132644273655659e-05,2.261143869560907e-05,7.862268713956439e-05,0.00047826154270249645,3.161769753562426e-05,0.0,0.0,0.001449569475080241,0.0,0.0002198273128803427,0.0002622081481266555
05_056,Sweet baobab paste (Burkina Faso)*,0.00014694313677531334,1.3923115073190159e-05,0.0,3.391534907482912e-05,0.00013613043388592988,0.004087682705008974,8.83804284547322e-05,9.421432789837112e-06,0.00012120997600682843,0.0001275364113873324,2.4591542527707755e-05,1.6204293097380608e-06,0.0,0.0018924934813547593,0.0,0.0003407323349645311,0.00040001097049978835
05_020,"Tamarind, immature fruit, raw",0.00016327015197257038,1.5083374662622673e-05,1.963381961888239e-06,0.00018992595481904305,3.403260847148247e-05,0.002043841352504487,5.5974271354663724e-05,6.0925265374279995e-05,9.172646832949177e-05,0.000637682056936662,1.0539232511874753e-05,1.6204293097380608e-06,0.0,0.00036239236877006023,0.0,0.00016487048466025698,-3.827856177031487e-06
05_021,"Tamarind, fruit, ripe, raw",0.00045171408712411134,5.3371941113895616e-05,8.344373338025019e-06,0.00011079014031110845,0.0001531467381216711,0.009051297418234159,0.00023568114254595254,8.4792895108534e-05,0.00021829708209583596,0.0011797118053328247,2.1078465023749505e-05,6.481717238952243e-06,0.0,0.00040265818752228917,0.0,0.0005935337447769253,0.001079455441922874
05_022,"Watermelon, fruit, raw",1.9048184396799877e-05,1.0442336304892618e-05,1.963381961888239e-06,2.034920944489747e-05,0.00013613043388592988,0.0008759320082162088,2.651412853641966e-05,5.652859673902267e-06,3.2461639765956506e-05,0.0001594205142341655,1.4052310015833004e-05,4.051073274345152e-05,0.0,0.00024159491251337352,0.0,0.00010991365644017135,7.847105162914508e-05
06_031,"African breadfruit, seed without hull, dried",8.97985835849137e-05,0.00012762855483757648,2.895988393785153e-05,5.426455851972658e-05,0.0017016304235741235,0.013138980123243132,0.00012962462840027388,0.00016895769469774555,0.0001608191327854726,0.004240585678628802,1.4052310015833004e-05,1.7824722407118667e-05,0.0,0.0010066454688057228,0.0,0.004693313129995316,0.0013110407406332777
06_039,"Benniseed, dried, raw",0.0018857702552831878,0.00018796205348806715,0.0009124817667875593,0.0003074991649451173,0.0017016304235741235,0.12350641315848544,0.0007806937846834678,0.00025312249428695706,8.279207206363218e-05,0.0055478338953489584,0.0008009816709024812,1.6204293097380608e-06,0.0,0.0,0.0,0.0029896514551726607,6.698748309805071e-05
06_033,"Bitter cola, seeds, dried, raw",0.00016054898277302753,0.00034575735765088897,6.135568630900748e-05,8.81799075945557e-05,0.0010550108626159566,0.014306889467531413,0.00040654997089176805,0.00028075869713714595,0.00017183822151336608,0.0016579733480353211,3.161769753562426e-05,0.0,0.0,0.0005234556437789759,0.0,0.0036601247594577053,0.001385683936085391
06_032,"Bitter cola, seeds, fresh, raw",7.891390678674235e-05,0.00016939790005714693,2.994157491879565e-05,4.2959442161450215e-05,0.0005104891270722371,0.00700745606572967,0.00019738295688223525,0.00013692482321229937,8.398332489908015e-05,0.0008289866740176606,1.4052310015833004e-05,0.0,0.0,0.00024159491251337352,0.0,0.0017915925999747928,0.0006775305433345697
06_001,"Cashew nut, raw",0.0001306161215780563,0.0002587378884434504,0.00036862496334451696,7.91358145079346e-05,0.001157108688030404,0.02160632286933315,0.0004772543136555538,0.00027510583746324365,0.0001456306591335113,0.005133340558340129,0.00033374236287603385,0.0,0.0,0.0,0.0,0.0058693892539051495,0.0004650845255093233
06_005,"Coconut, kernel, dried, raw",0.00010884676798171359,0.0001044233630489262,4.6139476104373624e-05,0.00035950270019318863,0.0001531467381216711,0.009051297418234159,0.00028576338533696743,9.421432789837111e-05,0.00019387639896915307,0.0023275395078188156,0.0001229577126385388,0.0,0.0,0.0,0.0,0.0015497825558064156,-3.253677750476749e-05
06_004,"Coconut, immature kernel, fresh, raw",5.1702214791313954e-05,2.0884672609785236e-05,1.1289446280857377e-05,7.461376796462405e-05,1.7016304235741235e-05,0.006423501393585532,5.302825707283932e-05,6.971860264479463e-05,6.492327953191301e-05,0.00047826154270249645,2.8104620031666008e-05,0.0,0.0,0.0002818607312656024,0.0,0.00024181004416837695,5.358998647844054e-05
06_002,"Coconut, mature kernel, fresh, raw",4.353870719268543e-05,4.873090275616556e-05,8.589796083261046e-05,0.00021479721080725105,0.0004424239101292721,0.00759141073787381,0.00010605651414567864,7.411527128005195e-05,0.00012180560242455239,0.0010521753939454921,7.026155007916502e-05,0.0,0.0,0.00012079745625668676,0.0,0.000989222907961542,-8.612676398320802e-05
06_019,"Cola nut, dried, raw",0.00019864535156662727,6.265401782935572e-05,2.994157491879565e-05,0.000807185307980933,0.0023822825930037727,0.01547479881181969,0.0005332285850102175,9.23300413404037e-05,0.0003931134356978219,0.0022318871992783166,1.7565387519791256e-05,1.6204293097380608e-06,0.0,0.0,0.0,0.002736850045360266,9.952426060281807e-05
06_018,"Cola nut, fresh, raw",0.0001170102755803421,3.0166749325245345e-05,1.4234519223689734e-05,0.0003843739561813967,0.0014974347727452287,0.006131524057513463,0.00025335722823689895,9.735480549498349e-05,0.00018732450837418937,0.0008927548797113267,1.0539232511874753e-05,3.2408586194761216e-06,0.0,0.0,0.0,0.0012969811459940218,6.124569883250348e-05
06_028,"Groundnut flour, partially defatted",0.00016327015197257038,0.00022276984117104254,0.00015461632949869886,0.00035724167692153337,0.0032330978047908345,0.009927229426450367,0.0006157169849013009,0.0003982125592504486,0.0003931134356978219,0.013550743709904067,0.00031969005286020083,0.0,0.0,0.0,0.0,0.006100207932429509,0.0001301471100190699
06_027,"Groundnut flour, with fat",0.00016871249037165605,9.282076715460107e-05,0.0006547878842897278,0.00022384130389387216,0.0018717934659315358,0.010219206762522437,0.000550904670701164,0.0002857834612917257,0.00026564938230489175,0.008257982637329771,6.323539507124852e-05,3.2408586194761216e-06,0.0,4.026581875222891e-05,0.0,0.003077582380324797,-5.7417842655472144e-06
06_026,"Groundnut paste, from groundnuts only",0.00017415482877074172,9.166050756516855e-05,0.0007043632788274059,0.00018766493154738777,0.0018717934659315358,0.009343274754306229,0.0005892028563648814,0.0002279986735140581,0.00018434637628556952,0.00762030058039311,2.1078465023749505e-05,0.0,0.0,4.026581875222891e-05,0.0,0.002868746433088472,5.167605838992482e-05
06_023,"Groundnut, Chinese, shelled, dried, raw (Ghana), n=1",0.0001306161215780563,9.166050756516855e-05,0.0005806702152284468,0.00018766493154738777,0.0018717934659315358,0.009343274754306229,0.0005892028563648814,0.0002487258256516998,0.00018434637628556952,0.006536241083600785,2.1078465023749505e-05,3.2408586194761216e-06,0.0,4.026581875222891e-05,0.0,0.002868746433088472,0.00028517528518884436
06_025,"Groundnut, combined varieties, shelled, dried, raw (Ghana)",0.0001387796291766848,9.166050756516855e-05,0.0006277913823137645,0.0001944480013623536,0.0018717934659315358,0.018102594836468318,0.0005892028563648814,0.0002474696346130548,0.00018434637628556952,0.007142039037690614,2.1078465023749505e-05,3.2408586194761216e-06,0.0,4.026581875222891e-05,0.0,0.002868746433088472,0.00011674961339945976
06_021,"Groundnut, F-mix variety, shelled, dried, raw (Ghana), n=1",0.00013333729077759913,9.166050756516855e-05,0.0006714766309657778,0.00018766493154738777,0.0018717934659315358,0.01547479881181969,0.0005892028563648814,0.00025123820772898964,0.00018434637628556952,0.007110154934843781,2.1078465023749505e-05,3.2408586194761216e-06,0.0,4.026581875222891e-05,0.0,0.002868746433088472,4.019248985883041e-05
06_022,"Groundnut, JL 24 variety, shelled, dried, raw (Ghana), n=1",0.00013605845997714198,9.166050756516855e-05,0.0005379666575573777,0.00018766493154738777,0.0018717934659315358,0.019562481516828663,0.0005892028563648814,0.00025814725844153685,0.00018434637628556952,0.008034793917401941,2.1078465023749505e-05,3.2408586194761216e-06,0.0,4.026581875222891e-05,0.0,0.002868746433088472,0.00017799531223196326
06_024,"Groundnut, Manipintar variety, shelled, dried, raw (Ghana), n=1",0.0001442219675757705,9.166050756516855e-05,0.0006592054937039763,0.00018766493154738777,0.0018717934659315358,0.023942141557909708,0.0005892028563648814,0.00021794914520489853,0.00018434637628556952,0.007428995963312111,2.1078465023749505e-05,3.2408586194761216e-06,0.0,4.026581875222891e-05,0.0,0.002868746433088472,6.507355500953492e-05
